<<<<<<< HEAD
time,rr
1.21875,0.8125
2.46875,1.25
3.578125,1.109375
4.5859375,1.0078125
5.390625,0.8046875
6.3359375,0.9453125
6.6328125,0.296875
7.7421875,1.109375
8.78125,1.0390625
9.6015625,0.8203125
10.8203125,1.21875
11.9375,1.1171875
13.0234375,1.0859375
13.8125,0.7890625
15.03125,1.21875
16.1484375,1.1171875
17.2109375,1.0625
18.015625,0.8046875
19.2109375,1.1953125
20.3359375,1.125
21.421875,1.0859375
22.265625,0.84375
23.5078125,1.2421875
24.640625,1.1328125
25.765625,1.125
26.59375,0.828125
27.84375,1.25
29.0078125,1.1640625
30.0859375,1.078125
30.8984375,0.8125
32.1484375,1.25
33.2890625,1.140625
34.3203125,1.03125
35.140625,0.8203125
36.3984375,1.2578125
37.5546875,1.15625
38.625,1.0703125
39.421875,0.796875
40.671875,1.25
41.828125,1.15625
42.8359375,1.0078125
43.65625,0.8203125
44.515625,0.859375
44.921875,0.40625
46.0703125,1.1484375
47.3125,1.2421875
47.921875,0.609375
49.1796875,1.2578125
50.3203125,1.140625
51.34375,1.0234375
52.1484375,0.8046875
53.40625,1.2578125
54.5390625,1.1328125
55.59375,1.0546875
56.421875,0.828125
57.6796875,1.2578125
58.8203125,1.140625
59.8828125,1.0625
60.6953125,0.8125
61.9296875,1.234375
63.0625,1.1328125
64.1015625,1.0390625
64.9140625,0.8125
66.1484375,1.234375
67.2734375,1.125
68.3515625,1.078125
69.171875,0.8203125
70.421875,1.25
71.5546875,1.1328125
72.65625,1.1015625
73.46875,0.8125
74.7109375,1.2421875
75.8515625,1.140625
76.96875,1.1171875
78.109375,1.140625
79.2265625,1.1171875
80.109375,0.8828125
81.34375,1.234375
82.4765625,1.1328125
83.5859375,1.109375
84.6171875,1.03125
85.7265625,1.109375
86.84375,1.1171875
87.796875,0.953125
88.90625,1.109375
90,1.09375
97.9609375,7.9609375
100.71875,2.7578125
101.5703125,0.8515625
102.4453125,0.875
103.0390625,0.59375
116.765625,13.7265625
122.4296875,5.6640625
122.703125,0.2734375
127.7265625,5.0234375
128.2109375,0.484375
128.640625,0.4296875
128.8984375,0.2578125
129.234375,0.3359375
142.359375,13.125
142.796875,0.4375
158.1484375,15.3515625
158.4296875,0.28125
159.015625,0.5859375
159.4453125,0.4296875
159.7265625,0.28125
160.7265625,1
161.1875,0.4609375
161.453125,0.265625
162.2109375,0.7578125
162.765625,0.5546875
163.2890625,0.5234375
163.96875,0.6796875
164.359375,0.390625
164.65625,0.296875
165.421875,0.765625
165.8671875,0.4453125
166.1953125,0.328125
166.4453125,0.25
166.7890625,0.34375
167.2578125,0.46875
182.375,15.1171875
183.34375,0.96875
184.1875,0.84375
184.7109375,0.5234375
184.9921875,0.28125
185.34375,0.3515625
185.7421875,0.3984375
186.828125,1.0859375
187.109375,0.28125
187.6796875,0.5703125
188.421875,0.7421875
188.9375,0.515625
189.328125,0.390625
190.3125,0.984375
191.65625,1.34375
192.6015625,0.9453125
193.9375,1.3359375
194.4296875,0.4921875
194.8671875,0.4375
197.125,2.2578125
197.484375,0.359375
197.875,0.390625
198.140625,0.265625
199,0.859375
200.078125,1.078125
201.0546875,0.9765625
206.5546875,5.5
206.9765625,0.421875
208.8125,1.8359375
209.28125,0.46875
209.9921875,0.7109375
210.2890625,0.296875
211.71875,1.4296875
212.3671875,0.6484375
212.71875,0.3515625
214.5234375,1.8046875
214.8671875,0.34375
215.25,0.3828125
215.546875,0.296875
215.90625,0.359375
216.875,0.96875
217.296875,0.421875
217.546875,0.25
218.0859375,0.5390625
218.671875,0.5859375
219.375,0.703125
219.828125,0.453125
220.5234375,0.6953125
221,0.4765625
225.5546875,4.5546875
226.453125,0.8984375
227.0703125,0.6171875
227.5234375,0.453125
227.8828125,0.359375
228.78125,0.8984375
229.0703125,0.2890625
230.78125,1.7109375
231.5078125,0.7265625
231.8515625,0.34375
232.921875,1.0703125
233.2421875,0.3203125
234.3203125,1.078125
234.6953125,0.375
234.9453125,0.25
235.4453125,0.5
235.9140625,0.46875
236.2890625,0.375
237.0234375,0.734375
237.4453125,0.421875
237.796875,0.3515625
238.390625,0.59375
238.8671875,0.4765625
242.859375,3.9921875
243.109375,0.25
243.8125,0.703125
244.0625,0.25
244.3359375,0.2734375
244.71875,0.3828125
245.375,0.65625
246.046875,0.671875
252.421875,6.375
252.9375,0.515625
253.3828125,0.4453125
254.1484375,0.765625
254.8046875,0.65625
255.765625,0.9609375
258.6640625,2.8984375
258.9765625,0.3125
259.3984375,0.421875
259.65625,0.2578125
259.90625,0.25
260.6953125,0.7890625
261.3359375,0.640625
261.8359375,0.5
263.9453125,2.109375
264.3203125,0.375
265.0703125,0.75
265.8984375,0.828125
267.515625,1.6171875
268.0703125,0.5546875
270.4609375,2.390625
271.046875,0.5859375
271.3515625,0.3046875
271.875,0.5234375
272.1875,0.3125
273.3515625,1.1640625
273.75,0.3984375
274.171875,0.421875
274.421875,0.25
275.0859375,0.6640625
276.3515625,1.265625
277.390625,1.0390625
277.890625,0.5
278.2734375,0.3828125
279.3671875,1.09375
279.7734375,0.40625
280.2890625,0.515625
280.5703125,0.28125
280.875,0.3046875
281.3359375,0.4609375
281.5859375,0.25
282.1171875,0.53125
282.9453125,0.828125
283.453125,0.5078125
284.078125,0.625
284.4765625,0.3984375
284.890625,0.4140625
291.109375,6.21875
292.0703125,0.9609375
292.40625,0.3359375
293.0859375,0.6796875
293.890625,0.8046875
294.375,0.484375
294.6640625,0.2890625
296.2265625,1.5625
296.8671875,0.640625
297.8671875,1
298.1171875,0.25
299.2421875,1.125
300.0703125,0.828125
300.4296875,0.359375
301.890625,1.4609375
302.4296875,0.5390625
303.28125,0.8515625
304.4609375,1.1796875
305.9765625,1.515625
307,1.0234375
307.8515625,0.8515625
308.6875,0.8359375
308.9375,0.25
309.3359375,0.3984375
310.0859375,0.75
310.9921875,0.90625
312.0390625,1.046875
312.53125,0.4921875
312.890625,0.359375
313.4140625,0.5234375
313.984375,0.5703125
314.4453125,0.4609375
314.890625,0.4453125
320.0703125,5.1796875
320.578125,0.5078125
321.0234375,0.4453125
322.1484375,1.125
324.125,1.9765625
324.4140625,0.2890625
324.84375,0.4296875
325.609375,0.765625
326.265625,0.65625
326.890625,0.625
327.515625,0.625
327.890625,0.375
328.1875,0.296875
328.6484375,0.4609375
329.21875,0.5703125
329.578125,0.359375
330.2890625,0.7109375
330.9375,0.6484375
331.4375,0.5
331.8515625,0.4140625
332.484375,0.6328125
333.3359375,0.8515625
334.015625,0.6796875
334.4609375,0.4453125
334.9296875,0.46875
335.640625,0.7109375
337.25,1.609375
339.2109375,1.9609375
339.9375,0.7265625
340.9453125,1.0078125
341.28125,0.3359375
341.78125,0.5
342.3515625,0.5703125
345.28125,2.9296875
346.125,0.84375
347.0546875,0.9296875
349.359375,2.3046875
349.8203125,0.4609375
350.125,0.3046875
351.0546875,0.9296875
351.4765625,0.421875
351.8515625,0.375
352.7421875,0.890625
353.609375,0.8671875
354.1796875,0.5703125
355.96875,1.7890625
363.2421875,7.2734375
364.3671875,1.125
365.109375,0.7421875
365.4375,0.328125
365.96875,0.53125
366.3984375,0.4296875
