<<<<<<< HEAD
time,rr
2.0078125,1
3.0078125,1
3.9921875,0.984375
6.9765625,2.984375
7.984375,1.0078125
9,1.015625
9.984375,0.984375
10.9921875,1.0078125
11.9921875,1
12.984375,0.9921875
13.9921875,1.0078125
15,1.0078125
15.34375,0.34375
16.0703125,0.7265625
17.0078125,0.9375
17.5234375,0.515625
17.9921875,0.46875
18.2578125,0.265625
19.0078125,0.75
19.7109375,0.703125
20.4375,0.7265625
21.15625,0.71875
21.8828125,0.7265625
22.609375,0.7265625
23.3359375,0.7265625
24.0625,0.7265625
24.796875,0.734375
25.53125,0.734375
26.2734375,0.7421875
27.0078125,0.734375
27.75,0.7421875
28.484375,0.734375
29.2265625,0.7421875
29.9765625,0.75
30.7109375,0.734375
31.4609375,0.75
32.2109375,0.75
32.953125,0.7421875
33.7109375,0.7578125
34.4609375,0.75
35.2109375,0.75
35.9609375,0.75
36.71875,0.7578125
37.484375,0.765625
38.25,0.765625
39.015625,0.765625
39.765625,0.75
40.5234375,0.7578125
41.2734375,0.75
42.03125,0.7578125
42.78125,0.75
43.53125,0.75
44.2890625,0.7578125
45.046875,0.7578125
45.8046875,0.7578125
46.5703125,0.765625
47.3515625,0.78125
48.1171875,0.765625
48.8984375,0.78125
49.6796875,0.78125
50.4609375,0.78125
51.25,0.7890625
52.0234375,0.7734375
52.8046875,0.78125
53.5859375,0.78125
54.359375,0.7734375
55.1328125,0.7734375
55.90625,0.7734375
56.671875,0.765625
57.4375,0.765625
58.203125,0.765625
58.9609375,0.7578125
59.703125,0.7421875
60.0078125,0.3046875
60.4453125,0.4375
61.1953125,0.75
61.9375,0.7421875
62.6875,0.75
63.4453125,0.7578125
64.2109375,0.765625
64.96875,0.7578125
65.734375,0.765625
66.5,0.765625
67.265625,0.765625
68.0234375,0.7578125
68.796875,0.7734375
69.5703125,0.7734375
70.3515625,0.78125
71.1328125,0.78125
71.921875,0.7890625
72.7109375,0.7890625
73.5078125,0.796875
74.296875,0.7890625
75.1015625,0.8046875
75.890625,0.7890625
76.6875,0.796875
77.4765625,0.7890625
78.2734375,0.796875
79.0625,0.7890625
79.84375,0.78125
80.6328125,0.7890625
81.4296875,0.796875
82.2109375,0.78125
83.0078125,0.796875
83.7890625,0.78125
84.5625,0.7734375
85.34375,0.78125
86.125,0.78125
86.8984375,0.7734375
87.671875,0.7734375
88.0078125,0.3359375
88.4453125,0.4375
89.203125,0.7578125
90.0078125,0.8046875
90.7265625,0.71875
91.0234375,0.296875
91.484375,0.4609375
92.25,0.765625
93.0234375,0.7734375
93.7890625,0.765625
94.5625,0.7734375
94.9765625,0.4140625
95.3359375,0.359375
96.1171875,0.78125
96.890625,0.7734375
97.6640625,0.7734375
98.0078125,0.34375
98.4453125,0.4375
99.21875,0.7734375
100.0078125,0.7890625
100.7890625,0.78125
101.5625,0.7734375
101.984375,0.421875
102.3515625,0.3671875
103.1328125,0.78125
103.9140625,0.78125
104.6875,0.7734375
105.4609375,0.7734375
106.234375,0.7734375
107.015625,0.78125
107.7890625,0.7734375
108.5703125,0.78125
109.3515625,0.78125
110.1328125,0.78125
110.9140625,0.78125
111.6953125,0.78125
112.484375,0.7890625
113.25,0.765625
114.0234375,0.7734375
114.796875,0.7734375
115.5703125,0.7734375
116.3359375,0.765625
117.0859375,0.75
118.0078125,0.921875
118.578125,0.5703125
119.0078125,0.4296875
119.328125,0.3203125
120.0078125,0.6796875
121.0078125,1
122.0078125,1
123.0078125,1
124.015625,1.0078125
125.9765625,1.9609375
127,1.0234375
127.953125,0.953125
128.9921875,1.0390625
130.0078125,1.015625
131.0078125,1
131.984375,0.9765625
132.984375,1
134,1.015625
145.03125,11.03125
145.46875,0.4375
146.234375,0.765625
147.0390625,0.8046875
148.0078125,0.96875
149.0078125,1
150.171875,1.1640625
151.7734375,1.6015625
152.515625,0.7421875
153.0078125,0.4921875
154.0078125,1
155.0078125,1
156.0078125,1
157.0078125,1
158.0078125,1
159.0078125,1
160.0078125,1
161.0078125,1
161.6796875,0.671875
163,1.3203125
163.984375,0.984375
165.46875,1.484375
166.234375,0.765625
167.0234375,0.7890625
168.0078125,0.984375
168.9765625,0.96875
169.3046875,0.328125
170.09375,0.7890625
170.859375,0.765625
171.625,0.765625
172,0.375
172.359375,0.359375
173,0.640625
173.9296875,0.9296875
174.7109375,0.78125
175.4609375,0.75
176.234375,0.7734375
177.0390625,0.8046875
177.796875,0.7578125
178.6171875,0.8203125
179.3984375,0.78125
180.1875,0.7890625
180.9609375,0.7734375
181.765625,0.8046875
182.5390625,0.7734375
183.328125,0.7890625
184.109375,0.78125
184.890625,0.78125
185.671875,0.78125
186.453125,0.78125
187.2265625,0.7734375
188.0078125,0.78125
188.78125,0.7734375
189.546875,0.765625
190.328125,0.78125
191.109375,0.78125
191.8828125,0.7734375
192.6640625,0.78125
193.4453125,0.78125
194.21875,0.7734375
202.0078125,7.7890625
203.0078125,1
204.0078125,1
205.0078125,1
206.0078125,1
207.0078125,1
211.0078125,4
212.0078125,1
213.0078125,1
214.0078125,1
215.0078125,1
216.0078125,1
217.0078125,1
218.0078125,1
219.0078125,1
220.015625,1.0078125
225.4296875,5.4140625
226.1953125,0.765625
226.96875,0.7734375
227.734375,0.765625
228.5,0.765625
229.2578125,0.7578125
230,0.7421875
230.75,0.75
231.484375,0.734375
232.21875,0.734375
232.9453125,0.7265625
233.6875,0.7421875
234.4140625,0.7265625
235.1484375,0.734375
235.8828125,0.734375
236.609375,0.7265625
237.34375,0.734375
238.0859375,0.7421875
238.8125,0.7265625
239.546875,0.734375
240.2890625,0.7421875
241.03125,0.7421875
241.7734375,0.7421875
242.5234375,0.75
243.28125,0.7578125
244.03125,0.75
244.7734375,0.7421875
245.5078125,0.734375
245.9921875,0.484375
246.25,0.2578125
246.984375,0.734375
247.71875,0.734375
248.453125,0.734375
249.1875,0.734375
249.9296875,0.7421875
250.671875,0.7421875
251.421875,0.75
252.171875,0.75
252.921875,0.75
253.6640625,0.7421875
254.40625,0.7421875
255.1484375,0.7421875
255.8984375,0.75
256.6484375,0.75
257.3984375,0.75
258.15625,0.7578125
258.90625,0.75
259.6640625,0.7578125
260.4296875,0.765625
261.1875,0.7578125
261.9453125,0.7578125
262.7109375,0.765625
263.4765625,0.765625
264.2265625,0.75
264.9921875,0.765625
265.75,0.7578125
266.5078125,0.7578125
267.265625,0.7578125
268.0234375,0.7578125
268.796875,0.7734375
269.5625,0.765625
270.328125,0.765625
271.1015625,0.7734375
271.875,0.7734375
272.6484375,0.7734375
273,0.3515625
273.4140625,0.4140625
274.1796875,0.765625
274.9296875,0.75
275.6875,0.7578125
276,0.3125
276.4453125,0.4453125
277.1953125,0.75
277.9453125,0.75
278.7109375,0.765625
279.46875,0.7578125
280,0.53125
280.96875,0.96875
281.71875,0.75
282,0.28125
282.484375,0.484375
283,0.515625
283.25,0.25
284.0078125,0.7578125
284.78125,0.7734375
285.546875,0.765625
286.0078125,0.4609375
286.3046875,0.296875
287.0703125,0.765625
287.953125,0.8828125
288.546875,0.59375
288.9453125,0.3984375
289.3203125,0.375
290.046875,0.7265625
290.78125,0.734375
291.5078125,0.7265625
292.234375,0.7265625
293.0078125,0.7734375
293.7109375,0.703125
294.0234375,0.3125
294.453125,0.4296875
295.1875,0.734375
296.0078125,0.8203125
296.6640625,0.65625
297.0078125,0.34375
297.390625,0.3828125
298.125,0.734375
298.859375,0.734375
299.59375,0.734375
302.0078125,2.4140625
303.0078125,1
304.0078125,1
305.0078125,1
316.96875,11.9609375
318,1.03125
319.3046875,1.3046875
320.0078125,0.703125
322,1.9921875
323,1
324,1
324.9921875,0.9921875
326.0625,1.0703125
327,0.9375
328.953125,1.953125
330.453125,1.5
331.2109375,0.7578125
331.9375,0.7265625
332.703125,0.765625
333.4453125,0.7421875
334.1953125,0.75
334.9296875,0.734375
335.6640625,0.734375
336.40625,0.7421875
337.140625,0.734375
337.875,0.734375
338.6171875,0.7421875
339.359375,0.7421875
340.109375,0.75
341.0078125,0.8984375
341.6015625,0.59375
342.0078125,0.40625
342.375,0.3671875
343.1484375,0.7734375
343.9609375,0.8125
344.765625,0.8046875
345.9609375,1.1953125
346.9765625,1.015625
347.96875,0.9921875
348.953125,0.984375
350,1.046875
350.3203125,0.3203125
351.109375,0.7890625
351.90625,0.796875
352.6875,0.78125
353.46875,0.78125
354.2421875,0.7734375
355,0.7578125
355.75,0.75
356.5,0.75
357.2421875,0.7421875
358.7265625,1.484375
359.015625,0.2890625
360.0078125,0.9921875
361.0078125,1
362.015625,1.0078125
363.0078125,0.9921875
364.0078125,1
364.6953125,0.6875
365.4609375,0.765625
366.125,0.6640625
366.875,0.75
367.6328125,0.7578125
368.375,0.7421875
369.1484375,0.7734375
369.9453125,0.796875
370.703125,0.7578125
371.46875,0.765625
372.234375,0.765625
373.0078125,0.7734375
373.75,0.7421875
374.5234375,0.7734375
375.265625,0.7421875
376.0234375,0.7578125
377.015625,0.9921875
377.5234375,0.5078125
378.2734375,0.75
379,0.7265625
379.75,0.75
380.5,0.75
381.234375,0.734375
381.9765625,0.7421875
382.7265625,0.75
383.484375,0.7578125
384.25,0.765625
385.0234375,0.7734375
385.796875,0.7734375
386.5625,0.765625
387.34375,0.78125
388.109375,0.765625
388.8828125,0.7734375
389.65625,0.7734375
390.4375,0.78125
391.2109375,0.7734375
391.984375,0.7734375
392.7578125,0.7734375
393.53125,0.7734375
394.3046875,0.7734375
395.078125,0.7734375
395.8515625,0.7734375
396.6171875,0.765625
397.390625,0.7734375
398.46875,1.078125
399.234375,0.765625
400.0078125,0.7734375
400.7578125,0.75
401.515625,0.7578125
402.28125,0.765625
403.046875,0.765625
403.8046875,0.7578125
404.5703125,0.765625
405.3359375,0.765625
406.1015625,0.765625
406.8671875,0.765625
407.6328125,0.765625
408.40625,0.7734375
409.1796875,0.7734375
409.953125,0.7734375
410.7265625,0.7734375
411.5,0.7734375
412.28125,0.78125
413.0625,0.78125
413.828125,0.765625
414.609375,0.78125
415.375,0.765625
416.15625,0.78125
416.9296875,0.7734375
417.703125,0.7734375
418.484375,0.78125
419.265625,0.78125
420.046875,0.78125
420.8359375,0.7890625
421.609375,0.7734375
422.390625,0.78125
423.171875,0.78125
423.9375,0.765625
424.7265625,0.7890625
425.5078125,0.78125
426.2890625,0.78125
427.0625,0.7734375
427.84375,0.78125
428.625,0.78125
429.3984375,0.7734375
430.171875,0.7734375
430.9453125,0.7734375
431.7265625,0.78125
432.5,0.7734375
433.28125,0.78125
434.0625,0.78125
434.8359375,0.7734375
435.6171875,0.78125
436.3984375,0.78125
437.1640625,0.765625
437.9296875,0.765625
438.671875,0.7421875
439.4375,0.765625
440.1875,0.75
440.9453125,0.7578125
441.7109375,0.765625
442.4765625,0.765625
443.2421875,0.765625
444,0.7578125
444.7734375,0.7734375
445.546875,0.7734375
445.9921875,0.4453125
446.3203125,0.328125
447.109375,0.7890625
447.8984375,0.7890625
448.703125,0.8046875
449.5,0.796875
450.3125,0.8125
451.1171875,0.8046875
451.9296875,0.8125
452.71875,0.7890625
453.4921875,0.7734375
454,0.5078125
454.2578125,0.2578125
455.0234375,0.765625
455.8046875,0.78125
456.5703125,0.765625
457.3515625,0.78125
458.1171875,0.765625
458.8984375,0.78125
459.671875,0.7734375
460.4296875,0.7578125
461.1796875,0.75
461.9375,0.7578125
462.703125,0.765625
463.4765625,0.7734375
463.984375,0.5078125
464.234375,0.25
465,0.765625
465.7578125,0.7578125
466.515625,0.7578125
467.2734375,0.7578125
468.03125,0.7578125
468.7890625,0.7578125
469.5390625,0.75
470.296875,0.7578125
471.046875,0.75
471.796875,0.75
472.53125,0.734375
473.28125,0.75
474.015625,0.734375
474.765625,0.75
475.515625,0.75
476.2734375,0.7578125
477.0234375,0.75
477.7890625,0.765625
478.5546875,0.765625
479.3203125,0.765625
480.1015625,0.78125
480.875,0.7734375
481.65625,0.78125
482.4375,0.78125
483.2109375,0.7734375
483.9921875,0.78125
484.765625,0.7734375
485.5390625,0.7734375
485.9921875,0.453125
486.296875,0.3046875
487.0546875,0.7578125
487.8046875,0.75
488.546875,0.7421875
489.28125,0.734375
490.0234375,0.7421875
490.765625,0.7421875
491.5078125,0.7421875
492.2578125,0.75
493.015625,0.7578125
493.7734375,0.7578125
494.5390625,0.765625
495.296875,0.7578125
496.0625,0.765625
496.828125,0.765625
497.6015625,0.7734375
498.375,0.7734375
499.15625,0.78125
499.9375,0.78125
500.7265625,0.7890625
501.515625,0.7890625
502.296875,0.78125
503.09375,0.796875
503.890625,0.796875
504.6953125,0.8046875
505.5078125,0.8125
506.3046875,0.796875
507.109375,0.8046875
507.90625,0.796875
508.7109375,0.8046875
509.5078125,0.796875
510.3046875,0.796875
511.1015625,0.796875
511.9140625,0.8125
512.6875,0.7734375
513.0078125,0.3203125
513.46875,0.4609375
514.265625,0.796875
515.0546875,0.7890625
515.84375,0.7890625
516.6328125,0.7890625
